"","ID","suit_2050s","crops"
"598",598,0,"plantain bananas"
"599",599,0,"plantain bananas"
"600",600,0,"plantain bananas"
"601",601,0,"plantain bananas"
"602",602,0,"plantain bananas"
"603",603,0,"plantain bananas"
"604",604,0,"plantain bananas"
"605",605,0,"plantain bananas"
"606",606,0,"plantain bananas"
"607",607,0,"plantain bananas"
"608",608,0,"plantain bananas"
"609",609,0,"plantain bananas"
"610",610,0,"plantain bananas"
"611",611,0,"plantain bananas"
"612",612,0,"plantain bananas"
"613",613,0,"plantain bananas"
"614",614,0,"plantain bananas"
"615",615,0,"plantain bananas"
"616",616,0,"plantain bananas"
"617",617,0,"plantain bananas"
"618",618,0,"plantain bananas"
"619",619,0,"plantain bananas"
"620",620,0,"plantain bananas"
"621",621,0,"plantain bananas"
"622",622,0,"plantain bananas"
"623",623,0,"plantain bananas"
"624",624,0,"plantain bananas"
"625",625,0,"plantain bananas"
"626",626,0,"plantain bananas"
"627",627,0,"plantain bananas"
"628",628,0,"plantain bananas"
"629",629,0,"plantain bananas"
"630",630,0,"plantain bananas"
"631",631,0,"plantain bananas"
"632",632,0,"plantain bananas"
"633",633,0,"plantain bananas"
"634",634,0,"plantain bananas"
"635",635,0,"plantain bananas"
"636",636,0,"plantain bananas"
"637",637,0,"plantain bananas"
"638",638,0,"plantain bananas"
"639",639,0,"plantain bananas"
"640",640,0,"plantain bananas"
"641",641,0,"plantain bananas"
"642",642,0,"plantain bananas"
"643",643,0,"plantain bananas"
"644",644,0,"plantain bananas"
"645",645,0,"plantain bananas"
"646",646,0,"plantain bananas"
"647",647,0,"plantain bananas"
"648",648,0,"plantain bananas"
"649",649,0,"plantain bananas"
"650",650,0,"plantain bananas"
"651",651,0,"plantain bananas"
"652",652,0,"plantain bananas"
"653",653,0,"plantain bananas"
"654",654,0,"plantain bananas"
"655",655,0,"plantain bananas"
"656",656,0,"plantain bananas"
"657",657,0,"plantain bananas"
"658",658,0,"plantain bananas"
"659",659,0,"plantain bananas"
"660",660,0,"plantain bananas"
"661",661,0,"plantain bananas"
"662",662,0,"plantain bananas"
"663",663,0,"plantain bananas"
"664",664,0,"plantain bananas"
"665",665,0,"plantain bananas"
"666",666,0,"plantain bananas"
"667",667,0,"plantain bananas"
"668",668,0,"plantain bananas"
"669",669,0,"plantain bananas"
"670",670,0,"plantain bananas"
"671",671,0,"plantain bananas"
"672",672,0,"plantain bananas"
"673",673,0,"plantain bananas"
"674",674,0,"plantain bananas"
"675",675,0,"plantain bananas"
