"","ID","suit_2050s","crops"
"500",500,0,"maize"
"501",501,0,"maize"
"502",502,0,"maize"
"503",503,0,"maize"
"504",504,0,"maize"
"505",505,0,"maize"
"506",506,0,"maize"
"507",507,0,"maize"
"508",508,1,"maize"
"509",509,1,"maize"
"510",510,1,"maize"
"511",511,1,"maize"
"512",512,1,"maize"
"513",513,1,"maize"
"514",514,0.889655292034149,"maize"
"515",515,0.814285695552826,"maize"
"516",516,1,"maize"
"517",517,1,"maize"
"518",518,1,"maize"
"519",519,1,"maize"
"520",520,0.820689737796783,"maize"
"521",521,0.971874952316284,"maize"
"522",522,1,"maize"
"523",523,0.775862097740173,"maize"
"524",524,0.672413766384125,"maize"
"525",525,1,"maize"
"526",526,0.768965601921082,"maize"
"527",527,0.120689652860165,"maize"
"528",528,0.344827592372894,"maize"
"529",529,0.608928561210632,"maize"
"530",530,0,"maize"
"531",531,0,"maize"
"532",532,0,"maize"
"533",533,0,"maize"
"534",534,0,"maize"
"535",535,0,"maize"
"536",536,0,"maize"
"537",537,0,"maize"
"538",538,0,"maize"
"539",539,0,"maize"
"540",540,0,"maize"
"541",541,0,"maize"
"542",542,0,"maize"
"543",543,0,"maize"
"544",544,0,"maize"
"545",545,0,"maize"
"546",546,0,"maize"
"547",547,0,"maize"
"548",548,0,"maize"
"549",549,0,"maize"
"550",550,1,"maize"
"551",551,1,"maize"
"552",552,1,"maize"
"553",553,1,"maize"
"554",554,1,"maize"
"555",555,1,"maize"
"556",556,1,"maize"
"557",557,1,"maize"
"558",558,1,"maize"
"559",559,0.837931156158447,"maize"
"560",560,1,"maize"
"561",561,1,"maize"
"562",562,1,"maize"
"563",563,1,"maize"
"564",564,0.95862078666687,"maize"
"565",565,0.950000047683716,"maize"
"566",566,1,"maize"
"567",567,0.672413766384125,"maize"
"568",568,0.993103563785553,"maize"
"569",569,1,"maize"
"570",570,0.810344815254211,"maize"
"571",571,0.120689652860165,"maize"
"572",572,0.293103456497192,"maize"
"573",573,0.586206912994385,"maize"
"574",574,0,"maize"
"575",575,0,"maize"
"576",576,0,"maize"
"577",577,0,"maize"
"578",578,0,"maize"
"579",579,0,"maize"
"580",580,0,"maize"
"581",581,0,"maize"
"582",582,0,"maize"
"583",583,0,"maize"
"584",584,0,"maize"
"585",585,0,"maize"
"586",586,0,"maize"
"587",587,0,"maize"
"588",588,0,"maize"
"589",589,0,"maize"
"590",590,0,"maize"
"591",591,1,"maize"
"592",592,1,"maize"
"593",593,1,"maize"
"594",594,1,"maize"
"595",595,1,"maize"
"596",596,1,"maize"
"597",597,1,"maize"
"598",598,1,"maize"
"599",599,1,"maize"
"600",600,0.975862145423889,"maize"
"601",601,1,"maize"
"602",602,1,"maize"
"603",603,1,"maize"
"604",604,1,"maize"
"605",605,0.981249988079071,"maize"
"606",606,0.90625,"maize"
"607",607,1,"maize"
"608",608,0.706896543502808,"maize"
"609",609,1,"maize"
"610",610,1,"maize"
"611",611,0.544827699661255,"maize"
"612",612,0.18275859951973,"maize"
"613",613,0.172413796186447,"maize"
"614",614,0.251724123954773,"maize"
"615",615,0.46551725268364,"maize"
"616",616,0.934821426868439,"maize"
"617",617,0.596551775932312,"maize"
"618",618,0.22931033372879,"maize"
"619",619,0,"maize"
"620",620,0,"maize"
"621",621,0,"maize"
"622",622,0,"maize"
"623",623,0.263793081045151,"maize"
"624",624,0.00517246639356017,"maize"
"625",625,0,"maize"
"626",626,0,"maize"
"627",627,0,"maize"
"628",628,0,"maize"
"629",629,0,"maize"
"630",630,0,"maize"
"631",631,0,"maize"
"632",632,0,"maize"
"633",633,0,"maize"
"634",634,0,"maize"
"635",635,0,"maize"
"636",636,0,"maize"
"637",637,0,"maize"
"638",638,0,"maize"
"639",639,0,"maize"
"640",640,0,"maize"
"641",641,0,"maize"
"642",642,0,"maize"
"643",643,0,"maize"
"644",644,0,"maize"
"645",645,0,"maize"
"646",646,0,"maize"
"647",647,0,"maize"
"648",648,1,"maize"
"649",649,1,"maize"
"650",650,1,"maize"
"651",651,1,"maize"
"652",652,1,"maize"
"653",653,1,"maize"
"654",654,1,"maize"
"655",655,1,"maize"
"656",656,1,"maize"
"657",657,1,"maize"
"658",658,1,"maize"
"659",659,1,"maize"
"660",660,1,"maize"
"661",661,1,"maize"
"662",662,1,"maize"
"663",663,0.974999964237213,"maize"
"664",664,0.871875047683716,"maize"
"665",665,0.884482800960541,"maize"
"666",666,0.982758641242981,"maize"
"667",667,1,"maize"
"668",668,1,"maize"
"669",669,0.275862067937851,"maize"
"670",670,0.286206871271133,"maize"
"671",671,0.310344815254211,"maize"
"672",672,0.424137890338898,"maize"
"673",673,0.482758611440659,"maize"
"674",674,0.424137890338898,"maize"
"675",675,0.155172407627106,"maize"
"676",676,0.137931033968925,"maize"
"677",677,0.25,"maize"
"678",678,0.10000005364418,"maize"
"679",679,0,"maize"
"680",680,0,"maize"
"681",681,0.189655169844627,"maize"
"682",682,0.33214282989502,"maize"
"683",683,0.415178567171097,"maize"
"684",684,0.251785814762115,"maize"
"685",685,0.200000032782555,"maize"
"686",686,0,"maize"
"687",687,0,"maize"
"688",688,0,"maize"
"689",689,0,"maize"
"690",690,0,"maize"
"691",691,0,"maize"
"692",692,0,"maize"
"693",693,0,"maize"
"694",694,0,"maize"
"695",695,0,"maize"
"696",696,0,"maize"
"697",697,0,"maize"
"698",698,0,"maize"
"699",699,0,"maize"
"700",700,0,"maize"
"701",701,0,"maize"
"702",702,0,"maize"
"703",703,0,"maize"
"704",704,0,"maize"
"705",705,0,"maize"
"706",706,1,"maize"
"707",707,1,"maize"
"708",708,1,"maize"
"709",709,1,"maize"
"710",710,1,"maize"
"711",711,1,"maize"
"712",712,1,"maize"
"713",713,1,"maize"
"714",714,1,"maize"
"715",715,1,"maize"
"716",716,1,"maize"
"717",717,1,"maize"
"718",718,1,"maize"
"719",719,1,"maize"
"720",720,1,"maize"
"721",721,1,"maize"
"722",722,0.890625,"maize"
"723",723,0.75,"maize"
"724",724,1,"maize"
"725",725,0.820689737796783,"maize"
"726",726,1,"maize"
"727",727,0.327586203813553,"maize"
"728",728,0.493103414773941,"maize"
"729",729,0.344827592372894,"maize"
"730",730,0.19999997317791,"maize"
"731",731,0,"maize"
"732",732,0.43620690703392,"maize"
"733",733,0.363793134689331,"maize"
"734",734,0.212068945169449,"maize"
"735",735,0.375862061977386,"maize"
"736",736,0.594827592372894,"maize"
"737",737,0.183035716414452,"maize"
"738",738,0,"maize"
"739",739,0.174107149243355,"maize"
"740",740,0.22068963944912,"maize"
"741",741,0,"maize"
"742",742,0,"maize"
"743",743,0,"maize"
"744",744,0,"maize"
"745",745,0,"maize"
"746",746,0,"maize"
"747",747,0,"maize"
"748",748,0,"maize"
"749",749,0,"maize"
"750",750,0,"maize"
"751",751,0,"maize"
"752",752,0,"maize"
"753",753,0,"maize"
"754",754,0,"maize"
"755",755,0,"maize"
"756",756,0,"maize"
"757",757,0,"maize"
"758",758,0,"maize"
"759",759,0,"maize"
"760",760,0,"maize"
"761",761,0,"maize"
"762",762,0,"maize"
"763",763,0,"maize"
"764",764,0,"maize"
"765",765,0,"maize"
"766",766,0,"maize"
"767",767,0,"maize"
"768",768,1,"maize"
"769",769,1,"maize"
"770",770,1,"maize"
"771",771,1,"maize"
"772",772,1,"maize"
"773",773,1,"maize"
"774",774,1,"maize"
"775",775,1,"maize"
"776",776,1,"maize"
"777",777,1,"maize"
"778",778,1,"maize"
"779",779,1,"maize"
"780",780,1,"maize"
"781",781,1,"maize"
"782",782,0.993749976158142,"maize"
"783",783,0.881250023841858,"maize"
"784",784,0.793750047683716,"maize"
"785",785,1,"maize"
"786",786,0.95862078666687,"maize"
"787",787,1,"maize"
"788",788,0.672413766384125,"maize"
"789",789,0.655172407627106,"maize"
"790",790,0.241379305720329,"maize"
"791",791,0.120689652860165,"maize"
"792",792,0.0793103203177452,"maize"
"793",793,0.131034463644028,"maize"
"794",794,0.658035695552826,"maize"
"795",795,0.582758665084839,"maize"
"796",796,0.522413790225983,"maize"
"797",797,0.513793110847473,"maize"
"798",798,0.582758605480194,"maize"
"799",799,0.412499964237213,"maize"
"800",800,0,"maize"
"801",801,0,"maize"
"802",802,0.310344815254211,"maize"
"803",803,0.148275896906853,"maize"
"804",804,0,"maize"
"805",805,0,"maize"
"806",806,0,"maize"
"807",807,0,"maize"
"808",808,0,"maize"
"809",809,0,"maize"
"810",810,0,"maize"
"811",811,0,"maize"
"812",812,0,"maize"
"813",813,0,"maize"
"814",814,0,"maize"
"815",815,0,"maize"
"816",816,0,"maize"
"817",817,0,"maize"
"818",818,0,"maize"
"819",819,0,"maize"
"820",820,0,"maize"
"821",821,0,"maize"
"822",822,0,"maize"
"823",823,0,"maize"
"824",824,0,"maize"
"825",825,0,"maize"
"826",826,1,"maize"
"827",827,1,"maize"
"828",828,1,"maize"
"829",829,1,"maize"
"830",830,1,"maize"
"831",831,1,"maize"
"832",832,1,"maize"
"833",833,1,"maize"
"834",834,1,"maize"
"835",835,1,"maize"
"836",836,1,"maize"
"837",837,1,"maize"
"838",838,1,"maize"
"839",839,1,"maize"
"840",840,1,"maize"
"841",841,1,"maize"
"842",842,0.921875,"maize"
"843",843,0.834375023841858,"maize"
"844",844,0.78125,"maize"
"845",845,0.956250071525574,"maize"
"846",846,1,"maize"
"847",847,1,"maize"
"848",848,0.431034475564957,"maize"
"849",849,0.534482777118683,"maize"
"850",850,0.768965601921082,"maize"
"851",851,0.406896531581879,"maize"
"852",852,0.120689652860165,"maize"
"853",853,0.148275837302208,"maize"
