"","ID","suit_hist","cell","crops"
"383",7,0,18099,"sugar beet"
"384",7,0,18100,"sugar beet"
"385",7,0,18101,"sugar beet"
"386",7,0,18102,"sugar beet"
"387",7,0,18103,"sugar beet"
"388",7,0,18104,"sugar beet"
"389",7,0,18283,"sugar beet"
"390",7,0,18284,"sugar beet"
"391",7,0,18285,"sugar beet"
"392",7,0,18286,"sugar beet"
"393",7,0,18287,"sugar beet"
"394",7,0,18288,"sugar beet"
"395",7,0,18289,"sugar beet"
"396",7,0,18290,"sugar beet"
"397",7,0,18291,"sugar beet"
"398",7,0,18292,"sugar beet"
"399",7,0,18293,"sugar beet"
"400",7,0,18294,"sugar beet"
"401",7,0,18295,"sugar beet"
"402",7,0,18296,"sugar beet"
"403",7,0,18474,"sugar beet"
"404",7,0,18475,"sugar beet"
"405",7,0,18476,"sugar beet"
"406",7,0,18477,"sugar beet"
"407",7,0,18478,"sugar beet"
"408",7,0,18479,"sugar beet"
"409",7,0,18480,"sugar beet"
"410",7,0,18481,"sugar beet"
"411",7,0,18482,"sugar beet"
"412",7,0,18483,"sugar beet"
"413",7,0,18484,"sugar beet"
"414",7,0,18485,"sugar beet"
"415",7,0,18486,"sugar beet"
"416",7,0,18487,"sugar beet"
"417",7,0,18488,"sugar beet"
"418",7,0,18489,"sugar beet"
"419",7,0,18666,"sugar beet"
"420",7,0,18667,"sugar beet"
"421",7,0,18668,"sugar beet"
"422",7,0,18670,"sugar beet"
"423",7,0,18671,"sugar beet"
"424",7,0,18672,"sugar beet"
"425",7,0,18673,"sugar beet"
"426",7,0,18674,"sugar beet"
"427",7,0,18675,"sugar beet"
"428",7,0,18676,"sugar beet"
"429",7,0,18677,"sugar beet"
"430",7,0,18678,"sugar beet"
"431",7,0,18679,"sugar beet"
"432",7,0,18680,"sugar beet"
"433",7,0,18681,"sugar beet"
"434",7,0,18682,"sugar beet"
"435",7,0,18864,"sugar beet"
"436",7,0,18865,"sugar beet"
"437",7,0,18866,"sugar beet"
"438",7,0,18867,"sugar beet"
"439",7,0,18868,"sugar beet"
"440",7,0,18869,"sugar beet"
"441",7,0,18870,"sugar beet"
"442",7,0,18871,"sugar beet"
"443",7,0,18872,"sugar beet"
"444",7,0,18873,"sugar beet"
"445",7,0,18874,"sugar beet"
"446",7,0,18875,"sugar beet"
"447",7,0,19057,"sugar beet"
"448",7,0,19058,"sugar beet"
"449",7,0,19059,"sugar beet"
"450",7,0,19060,"sugar beet"
"451",7,0,19061,"sugar beet"
"452",7,0,19062,"sugar beet"
"453",7,0,19063,"sugar beet"
"454",7,0,19064,"sugar beet"
"455",7,0,19065,"sugar beet"
"456",7,0,19066,"sugar beet"
"457",7,0,19067,"sugar beet"
"458",7,0,19068,"sugar beet"
"459",7,0,19249,"sugar beet"
"460",7,0,19250,"sugar beet"
"461",7,0,19251,"sugar beet"
"462",7,0,19252,"sugar beet"
"463",7,0,19253,"sugar beet"
"464",7,0,19254,"sugar beet"
"465",7,0,19255,"sugar beet"
"466",7,0,19256,"sugar beet"
"467",7,0,19257,"sugar beet"
"468",7,0,19258,"sugar beet"
"469",7,0,19259,"sugar beet"
"470",7,0,19260,"sugar beet"
"471",7,0,19261,"sugar beet"
"472",7,0,19262,"sugar beet"
"473",7,0,19442,"sugar beet"
"474",7,0,19443,"sugar beet"
"475",7,0,19444,"sugar beet"
"476",7,0,19445,"sugar beet"
"477",7,0,19446,"sugar beet"
"478",7,0,19447,"sugar beet"
"479",7,0,19448,"sugar beet"
"480",7,0,19449,"sugar beet"
"481",7,0,19450,"sugar beet"
"482",7,0,19451,"sugar beet"
"483",7,0,19452,"sugar beet"
"484",7,0,19453,"sugar beet"
"485",7,0,19635,"sugar beet"
"486",7,0,19636,"sugar beet"
"487",7,0,19637,"sugar beet"
"488",7,0,19638,"sugar beet"
"489",7,0,19639,"sugar beet"
"490",7,0,19640,"sugar beet"
"491",7,0,19641,"sugar beet"
"492",7,0,19642,"sugar beet"
"493",7,0,19643,"sugar beet"
"494",7,0,19644,"sugar beet"
"495",7,0,19829,"sugar beet"
"496",7,0,19830,"sugar beet"
"497",7,0,19831,"sugar beet"
"498",7,0,19832,"sugar beet"
"499",7,0,19833,"sugar beet"
"500",7,0,19834,"sugar beet"
"501",7,0,19835,"sugar beet"
"502",7,0,19836,"sugar beet"
"503",7,0,20023,"sugar beet"
"504",7,0,20024,"sugar beet"
"505",7,0,20025,"sugar beet"
"506",7,0,20026,"sugar beet"
"507",7,0,20027,"sugar beet"
"508",8,0.413793116807938,26147,"sugar beet"
"509",8,0.620689630508423,26148,"sugar beet"
"510",8,0.206896558403969,26337,"sugar beet"
"511",8,0.172413796186447,26338,"sugar beet"
"512",8,0.172413796186447,26339,"sugar beet"
"513",8,0.275862067937851,26340,"sugar beet"
"514",8,0.241379305720329,26529,"sugar beet"
"515",8,0.241379305720329,26530,"sugar beet"
"516",8,0.172413796186447,26531,"sugar beet"
"517",8,0.137931033968925,26532,"sugar beet"
"518",8,0.275862067937851,26720,"sugar beet"
"519",8,0.275862067937851,26721,"sugar beet"
"520",9,0.103448279201984,26533,"sugar beet"
"521",9,0.184210523962975,26723,"sugar beet"
"522",9,0.137931033968925,26724,"sugar beet"
"523",9,0.0689655169844627,26725,"sugar beet"
"524",9,0.0344827584922314,26726,"sugar beet"
"525",9,0.0344827584922314,26727,"sugar beet"
"526",9,0.172413796186447,26915,"sugar beet"
"527",9,0.172413796186447,26916,"sugar beet"
"528",9,0.137931033968925,26917,"sugar beet"
"529",9,0.0689655169844627,26918,"sugar beet"
"530",9,0.206896558403969,27108,"sugar beet"
"531",9,0.137931033968925,27109,"sugar beet"
"532",9,0.137931033968925,27299,"sugar beet"
"533",9,0.137931033968925,27300,"sugar beet"
"534",9,0.0689655169844627,27491,"sugar beet"
"535",9,0.103448279201984,27492,"sugar beet"
"536",10,0.197368428111076,26722,"sugar beet"
"537",10,0.172413796186447,26911,"sugar beet"
"538",10,0.241379305720329,26912,"sugar beet"
"539",10,0.241379305720329,26913,"sugar beet"
"540",10,0.206896558403969,26914,"sugar beet"
"541",10,0.241379305720329,27102,"sugar beet"
"542",10,0.206896558403969,27103,"sugar beet"
"543",10,0.241379305720329,27104,"sugar beet"
"544",10,0.241379305720329,27105,"sugar beet"
"545",10,0.275862067937851,27106,"sugar beet"
"546",10,0.241379305720329,27107,"sugar beet"
"547",10,0.206896558403969,27294,"sugar beet"
"548",10,0.172413796186447,27295,"sugar beet"
"549",10,0.206896558403969,27296,"sugar beet"
"550",10,0.172413796186447,27297,"sugar beet"
"551",10,0.241379305720329,27298,"sugar beet"
"552",10,0.241379305720329,27486,"sugar beet"
"553",10,0.241379305720329,27487,"sugar beet"
"554",10,0.137931033968925,27488,"sugar beet"
"555",10,0.103448279201984,27489,"sugar beet"
"556",10,0.103448279201984,27490,"sugar beet"
"557",10,0.172413796186447,27679,"sugar beet"
"558",10,0.0689655169844627,27680,"sugar beet"
"559",10,0,27681,"sugar beet"
"560",10,0,27682,"sugar beet"
"561",10,0,27872,"sugar beet"
"562",11,1,25184,"sugar beet"
"563",11,0.931034505367279,25185,"sugar beet"
"564",11,0.447368413209915,25189,"sugar beet"
"565",11,0.526315808296204,25190,"sugar beet"
"566",11,1,25376,"sugar beet"
"567",11,0.931034505367279,25377,"sugar beet"
"568",11,0.506578922271729,25380,"sugar beet"
"569",11,0.546052634716034,25381,"sugar beet"
"570",11,0.703947365283966,25382,"sugar beet"
"571",11,0.724137902259827,25383,"sugar beet"
"572",11,1,25568,"sugar beet"
"573",11,0.965517222881317,25569,"sugar beet"
"574",11,0.827586233615875,25570,"sugar beet"
"575",11,0.724137902259827,25571,"sugar beet"
"576",11,0.703947365283966,25572,"sugar beet"
"577",11,0.723684191703796,25573,"sugar beet"
"578",11,0.861842095851898,25574,"sugar beet"
"579",11,0.793103456497192,25575,"sugar beet"
"580",11,1,25760,"sugar beet"
"581",11,1,25761,"sugar beet"
"582",11,0.896551728248596,25762,"sugar beet"
"583",11,0.89473682641983,25763,"sugar beet"
"584",11,0.861842095851898,25764,"sugar beet"
"585",11,0.888157904148102,25765,"sugar beet"
"586",11,0.862068951129913,25766,"sugar beet"
"587",11,0.75862067937851,25767,"sugar beet"
"588",11,0.655172407627106,25768,"sugar beet"
"589",11,0.793103456497192,25952,"sugar beet"
"590",11,0.689655184745789,25953,"sugar beet"
"591",11,0.75862067937851,25954,"sugar beet"
"592",11,0.931034505367279,25955,"sugar beet"
"593",11,0.896551728248596,25956,"sugar beet"
"594",11,0.793103456497192,25957,"sugar beet"
"595",11,0.689655184745789,25958,"sugar beet"
"596",11,0.275862067937851,26145,"sugar beet"
"597",11,0.275862067937851,26146,"sugar beet"
"598",12,0.827586233615875,26140,"sugar beet"
"599",12,0.448275864124298,26143,"sugar beet"
"600",12,0.379310339689255,26144,"sugar beet"
"601",12,0.413793116807938,26333,"sugar beet"
"602",12,0.275862067937851,26334,"sugar beet"
"603",12,0.241379305720329,26335,"sugar beet"
"604",12,0.241379305720329,26336,"sugar beet"
"605",12,0.517241358757019,26524,"sugar beet"
"606",12,0.275862067937851,26525,"sugar beet"
"607",12,0.172413796186447,26526,"sugar beet"
"608",12,0.241379305720329,26527,"sugar beet"
"609",12,0.275862067937851,26528,"sugar beet"
"610",12,0.206896558403969,26717,"sugar beet"
"611",12,0.206896558403969,26718,"sugar beet"
"612",12,0.206896558403969,26719,"sugar beet"
"613",12,0.275862067937851,26909,"sugar beet"
"614",12,0.241379305720329,26910,"sugar beet"
"615",12,0.413793116807938,27100,"sugar beet"
"616",12,0.310344815254211,27101,"sugar beet"
"617",12,0.310344815254211,27293,"sugar beet"
"618",13,0.743421077728271,19982,"sugar beet"
"619",13,0.76973682641983,20172,"sugar beet"
"620",13,0.73026317358017,20173,"sugar beet"
"621",13,0.684210538864136,20174,"sugar beet"
"622",13,0.664473712444305,20364,"sugar beet"
"623",13,0.638157904148102,20365,"sugar beet"
"624",13,0.64473682641983,20366,"sugar beet"
"625",13,0.651315808296204,20556,"sugar beet"
"626",13,0.625,20557,"sugar beet"
"627",13,0.677631556987762,20558,"sugar beet"
"628",13,0.664473712444305,20559,"sugar beet"
"629",13,0.565789461135864,20749,"sugar beet"
"630",13,0.585526287555695,20750,"sugar beet"
"631",13,0.655172407627106,20940,"sugar beet"
"632",13,0.551724135875702,20941,"sugar beet"
"633",13,0.513157904148102,20943,"sugar beet"
