"","ID","suit_hist","cell","crops"
"402",7,0,18296,"cacao"
"403",7,0,18474,"cacao"
"404",7,0,18475,"cacao"
"405",7,0,18476,"cacao"
"406",7,0,18477,"cacao"
"407",7,0,18478,"cacao"
"408",7,0,18479,"cacao"
"409",7,0,18480,"cacao"
"410",7,0,18481,"cacao"
"411",7,0,18482,"cacao"
"412",7,0,18483,"cacao"
"413",7,0,18484,"cacao"
"414",7,0,18485,"cacao"
"415",7,0,18486,"cacao"
"416",7,0,18487,"cacao"
"417",7,0,18488,"cacao"
"418",7,0,18489,"cacao"
"419",7,0,18666,"cacao"
"420",7,0,18667,"cacao"
"421",7,0,18668,"cacao"
"422",7,0,18670,"cacao"
"423",7,0,18671,"cacao"
"424",7,0,18672,"cacao"
"425",7,0,18673,"cacao"
"426",7,0,18674,"cacao"
"427",7,0,18675,"cacao"
"428",7,0,18676,"cacao"
"429",7,0,18677,"cacao"
"430",7,0,18678,"cacao"
"431",7,0,18679,"cacao"
"432",7,0,18680,"cacao"
"433",7,0,18681,"cacao"
"434",7,0,18682,"cacao"
"435",7,0,18864,"cacao"
"436",7,0,18865,"cacao"
"437",7,0,18866,"cacao"
"438",7,0,18867,"cacao"
"439",7,0,18868,"cacao"
"440",7,0,18869,"cacao"
"441",7,0,18870,"cacao"
"442",7,0,18871,"cacao"
"443",7,0,18872,"cacao"
"444",7,0,18873,"cacao"
"445",7,0,18874,"cacao"
"446",7,0,18875,"cacao"
"447",7,0,19057,"cacao"
"448",7,0,19058,"cacao"
"449",7,0,19059,"cacao"
"450",7,0,19060,"cacao"
"451",7,0,19061,"cacao"
"452",7,0,19062,"cacao"
"453",7,0,19063,"cacao"
"454",7,0,19064,"cacao"
"455",7,0,19065,"cacao"
"456",7,0,19066,"cacao"
"457",7,0,19067,"cacao"
"458",7,0,19068,"cacao"
"459",7,0,19249,"cacao"
"460",7,0,19250,"cacao"
"461",7,0,19251,"cacao"
"462",7,0,19252,"cacao"
"463",7,0,19253,"cacao"
"464",7,0,19254,"cacao"
"465",7,0,19255,"cacao"
"466",7,0,19256,"cacao"
"467",7,0,19257,"cacao"
"468",7,0,19258,"cacao"
"469",7,0,19259,"cacao"
"470",7,0,19260,"cacao"
"471",7,0,19261,"cacao"
