"","ID","suit_hist","suit_2030","suit_2050","cell","crops"
"348",7,0,0,0,17517,"sweet potato"
"349",7,0,0,0,17518,"sweet potato"
"350",7,0,0,0,17519,"sweet potato"
"351",7,0,0,0,17520,"sweet potato"
"352",7,0,0,0,17521,"sweet potato"
"353",7,0,0,0,17522,"sweet potato"
"354",7,0,0,0,17523,"sweet potato"
"355",7,0,0,0,17708,"sweet potato"
"356",7,0,0,0,17709,"sweet potato"
"357",7,0,0,0,17710,"sweet potato"
"358",7,0,0,0,17711,"sweet potato"
"359",7,0,0,0,17712,"sweet potato"
"360",7,0,0,0,17713,"sweet potato"
"361",7,0,0,0,17714,"sweet potato"
"362",7,0,0,0,17715,"sweet potato"
"363",7,0,0,0,17716,"sweet potato"
"364",7,0,0,0,17900,"sweet potato"
"365",7,0,0,0,17901,"sweet potato"
"366",7,0,0,0,17902,"sweet potato"
"367",7,0,0,0,17903,"sweet potato"
"368",7,0,0,0,17904,"sweet potato"
"369",7,0,0,0,17905,"sweet potato"
"370",7,0,0,0,17906,"sweet potato"
"371",7,0,0,0,17907,"sweet potato"
"372",7,0,0,0,17908,"sweet potato"
"373",7,0,0,0,17909,"sweet potato"
"374",7,0,0,0,17910,"sweet potato"
"375",7,0,0,0,17911,"sweet potato"
"376",7,0,0,0,18092,"sweet potato"
"377",7,0,0,0,18093,"sweet potato"
"378",7,0,0,0,18094,"sweet potato"
"379",7,0,0,0,18095,"sweet potato"
"380",7,0,0,0,18096,"sweet potato"
"381",7,0,0,0,18097,"sweet potato"
"382",7,0,0,0,18098,"sweet potato"
"383",7,0,0,0,18099,"sweet potato"
"384",7,0,0,0,18100,"sweet potato"
"385",7,0,0,0,18101,"sweet potato"
"386",7,0,0,0,18102,"sweet potato"
"387",7,0,0,0,18103,"sweet potato"
"388",7,0,0,0,18104,"sweet potato"
"389",7,0,0,0,18283,"sweet potato"
"390",7,0,0,0,18284,"sweet potato"
"391",7,0,0,0,18285,"sweet potato"
"392",7,0,0,0,18286,"sweet potato"
"393",7,0,0,0,18287,"sweet potato"
"394",7,0,0,0,18288,"sweet potato"
"395",7,0,0,0,18289,"sweet potato"
"396",7,0,0,0,18290,"sweet potato"
"397",7,0,0,0,18291,"sweet potato"
"398",7,0,0,0,18292,"sweet potato"
"399",7,0,0,0,18293,"sweet potato"
"400",7,0,0,0,18294,"sweet potato"
"401",7,0,0,0,18295,"sweet potato"
"402",7,0,0,0,18296,"sweet potato"
"403",7,0,0,0,18474,"sweet potato"
"404",7,0,0,0,18475,"sweet potato"
"405",7,0,0,0,18476,"sweet potato"
"406",7,0,0,0,18477,"sweet potato"
"407",7,0,0,0,18478,"sweet potato"
"408",7,0,0,0,18479,"sweet potato"
"409",7,0,0,0,18480,"sweet potato"
"410",7,0,0,0,18481,"sweet potato"
"411",7,0,0,0,18482,"sweet potato"
"412",7,0,0,0,18483,"sweet potato"
"413",7,0,0,0,18484,"sweet potato"
"414",7,0,0,0,18485,"sweet potato"
"415",7,0,0,0,18486,"sweet potato"
"416",7,0,0,0,18487,"sweet potato"
"417",7,0,0,0,18488,"sweet potato"
"418",7,0,0,0,18489,"sweet potato"
"419",7,0,0,0,18666,"sweet potato"
