"","ID","suit_hist","crops"
"607",607,0.728813588619232,"potato"
"608",608,0.52542370557785,"potato"
"609",609,0.610169470310211,"potato"
"610",610,1,"potato"
"611",611,0.440677970647812,"potato"
"612",612,0.101694911718369,"potato"
"613",613,0.0169491525739431,"potato"
"614",614,0.0169491525739431,"potato"
"615",615,0,"potato"
"616",616,0,"potato"
"617",617,0,"potato"
"618",618,0,"potato"
"619",619,0,"potato"
"620",620,0,"potato"
"621",621,0,"potato"
"622",622,0,"potato"
"623",623,0,"potato"
"624",624,0,"potato"
"625",625,0,"potato"
"626",626,0,"potato"
"627",627,0,"potato"
"628",628,0,"potato"
"629",629,0,"potato"
"630",630,0,"potato"
"631",631,0,"potato"
"632",632,0,"potato"
"633",633,0,"potato"
"634",634,0,"potato"
"635",635,0,"potato"
"636",636,0,"potato"
"637",637,0,"potato"
"638",638,0,"potato"
"639",639,0,"potato"
"640",640,0,"potato"
"641",641,0,"potato"
"642",642,0,"potato"
"643",643,0,"potato"
"644",644,0,"potato"
"645",645,0,"potato"
"646",646,0,"potato"
"647",647,0,"potato"
"648",648,1,"potato"
"649",649,1,"potato"
"650",650,1,"potato"
"651",651,1,"potato"
"652",652,1,"potato"
"653",653,1,"potato"
"654",654,1,"potato"
"655",655,1,"potato"
"656",656,1,"potato"
"657",657,0.980676352977753,"potato"
"658",658,1,"potato"
"659",659,1,"potato"
"660",660,1,"potato"
"661",661,1,"potato"
"662",662,1,"potato"
"663",663,0.796610176563263,"potato"
"664",664,0.762711882591248,"potato"
"665",665,0.745762705802917,"potato"
"666",666,0.847457647323608,"potato"
"667",667,0.576271176338196,"potato"
"668",668,1,"potato"
"669",669,0.152542367577553,"potato"
"670",670,0,"potato"
"671",671,0,"potato"
"672",672,0.305084735155106,"potato"
"673",673,0.355932205915451,"potato"
"674",674,0.389830499887466,"potato"
"675",675,0.254237294197083,"potato"
"676",676,0,"potato"
"677",677,0,"potato"
"678",678,0,"potato"
"679",679,0,"potato"
"680",680,0,"potato"
"681",681,0,"potato"
"682",682,0,"potato"
"683",683,0,"potato"
"684",684,0,"potato"
"685",685,0,"potato"
"686",686,0,"potato"
"687",687,0,"potato"
"688",688,0,"potato"
"689",689,0,"potato"
"690",690,0,"potato"
"691",691,0,"potato"
"692",692,0,"potato"
"693",693,0,"potato"
"694",694,0,"potato"
"695",695,0,"potato"
"696",696,0,"potato"
"697",697,0,"potato"
"698",698,0,"potato"
"699",699,0,"potato"
"700",700,0,"potato"
"701",701,0,"potato"
"702",702,0,"potato"
"703",703,0,"potato"
"704",704,0,"potato"
"705",705,0,"potato"
"706",706,1,"potato"
"707",707,1,"potato"
"708",708,1,"potato"
"709",709,1,"potato"
"710",710,1,"potato"
"711",711,1,"potato"
"712",712,1,"potato"
"713",713,1,"potato"
"714",714,1,"potato"
"715",715,0.990338146686554,"potato"
"716",716,0.997584521770477,"potato"
"717",717,1,"potato"
"718",718,1,"potato"
"719",719,1,"potato"
"720",720,0.98305082321167,"potato"
"721",721,0.796610176563263,"potato"
"722",722,0.728813588619232,"potato"
"723",723,0.792500019073486,"potato"
"724",724,0.932203412055969,"potato"
"725",725,0.45762711763382,"potato"
"726",726,0.813559293746948,"potato"
"727",727,0.101694911718369,"potato"
"728",728,0.54237288236618,"potato"
"729",729,0.288135588169098,"potato"
"730",730,0.288135588169098,"potato"
"731",731,0,"potato"
"732",732,0,"potato"
"733",733,0,"potato"
"734",734,0,"potato"
"735",735,0,"potato"
"736",736,0,"potato"
"737",737,0,"potato"
"738",738,0.203389823436737,"potato"
"739",739,0,"potato"
"740",740,0,"potato"
"741",741,0,"potato"
"742",742,0,"potato"
"743",743,0,"potato"
"744",744,0,"potato"
"745",745,0,"potato"
"746",746,0,"potato"
"747",747,0,"potato"
"748",748,0,"potato"
"749",749,0,"potato"
"750",750,0,"potato"
"751",751,0,"potato"
"752",752,0,"potato"
"753",753,0,"potato"
"754",754,0,"potato"
"755",755,0,"potato"
"756",756,0,"potato"
"757",757,0,"potato"
"758",758,0,"potato"
"759",759,0,"potato"
"760",760,0,"potato"
"761",761,0,"potato"
"762",762,0,"potato"
"763",763,0,"potato"
"764",764,0,"potato"
"765",765,0,"potato"
"766",766,0,"potato"
"767",767,0,"potato"
"768",768,1,"potato"
"769",769,1,"potato"
"770",770,1,"potato"
"771",771,1,"potato"
"772",772,1,"potato"
"773",773,1,"potato"
"774",774,1,"potato"
"775",775,1,"potato"
"776",776,1,"potato"
"777",777,1,"potato"
"778",778,0.997584521770477,"potato"
"779",779,1,"potato"
"780",780,1,"potato"
"781",781,0.98305082321167,"potato"
"782",782,0.796610176563263,"potato"
"783",783,0.813559293746948,"potato"
"784",784,0.807500004768372,"potato"
"785",785,0.830508470535278,"potato"
"786",786,0.644067823886871,"potato"
"787",787,0.779660999774933,"potato"
"788",788,0.54237288236618,"potato"
"789",789,0.576271176338196,"potato"
"790",790,0.254237294197083,"potato"
"791",791,0.254237294197083,"potato"
"792",792,0.0677966102957726,"potato"
"793",793,0,"potato"
"794",794,0,"potato"
"795",795,0,"potato"
"796",796,0,"potato"
"797",797,0,"potato"
"798",798,0,"potato"
"799",799,0,"potato"
"800",800,0.169491529464722,"potato"
"801",801,0.128019317984581,"potato"
"802",802,0,"potato"
"803",803,0,"potato"
"804",804,0,"potato"
"805",805,0,"potato"
"806",806,0,"potato"
"807",807,0,"potato"
"808",808,0,"potato"
"809",809,0,"potato"
"810",810,0,"potato"
"811",811,0,"potato"
"812",812,0,"potato"
"813",813,0,"potato"
"814",814,0,"potato"
"815",815,0,"potato"
"816",816,0,"potato"
"817",817,0,"potato"
"818",818,0,"potato"
"819",819,0,"potato"
"820",820,0,"potato"
"821",821,0,"potato"
"822",822,0,"potato"
"823",823,0,"potato"
"824",824,0,"potato"
"825",825,0,"potato"
"826",826,0.52542370557785,"potato"
"827",827,0.779660999774933,"potato"
"828",828,1,"potato"
"829",829,1,"potato"
"830",830,1,"potato"
"831",831,1,"potato"
"832",832,1,"potato"
"833",833,1,"potato"
"834",834,1,"potato"
"835",835,1,"potato"
"836",836,1,"potato"
"837",837,1,"potato"
"838",838,1,"potato"
"839",839,1,"potato"
"840",840,1,"potato"
"841",841,1,"potato"
"842",842,0.966101706027985,"potato"
"843",843,0.813559293746948,"potato"
"844",844,0.799000024795532,"potato"
"845",845,0.813559293746948,"potato"
"846",846,0.864406764507294,"potato"
"847",847,0.644067823886871,"potato"
"848",848,0.305084735155106,"potato"
"849",849,0.135593220591545,"potato"
"850",850,0.52542370557785,"potato"
"851",851,0.45762711763382,"potato"
"852",852,0.169491529464722,"potato"
"853",853,0.322033911943436,"potato"
"854",854,0.0677966102957726,"potato"
"855",855,0,"potato"
