ID,cell,admin 1,admin 2,suit_maize_hist,suit_maize_2030,suit_maize_2050
274,16374,Turkana,Turkana East,0,0,0
274,16375,Turkana,Turkana East,0,0,0
274,16376,Turkana,Turkana East,0,0,0
274,16377,Turkana,Turkana East,0,0,0
274,16561,Turkana,Turkana East,0.4482759,0.4137931,0.2413793
274,16562,Turkana,Turkana East,0.137931,0.1034483,0
274,16563,Turkana,Turkana East,0.03448276,0,0
274,16564,Turkana,Turkana East,0,0,0
274,16565,Turkana,Turkana East,0,0,0
274,16566,Turkana,Turkana East,0,0,0
274,16567,Turkana,Turkana East,0,0,0
274,16568,Turkana,Turkana East,0,0,0
274,16569,Turkana,Turkana East,0,0,0
274,16570,Turkana,Turkana East,0,0,0
274,16571,Turkana,Turkana East,0,0,0
274,16572,Turkana,Turkana East,0,0,0
274,16754,Turkana,Turkana East,0.2068966,0.1724138,0.03448276
274,16755,Turkana,Turkana East,0,0,0
274,16756,Turkana,Turkana East,0,0,0
274,16757,Turkana,Turkana East,0,0,0
274,16758,Turkana,Turkana East,0,0,0
274,16759,Turkana,Turkana East,0,0,0
274,16760,Turkana,Turkana East,0,0,0
274,16761,Turkana,Turkana East,0,0,0
274,16762,Turkana,Turkana East,0,0,0
274,16763,Turkana,Turkana East,0,0,0
274,16764,Turkana,Turkana East,0,0,0
274,16765,Turkana,Turkana East,0,0,0
274,16946,Turkana,Turkana East,0.3793103,0.3448276,0.1724138
274,16947,Turkana,Turkana East,0.1034483,0.06896552,0
274,16948,Turkana,Turkana East,0,0,0
274,16949,Turkana,Turkana East,0,0,0
274,16950,Turkana,Turkana East,0,0,0
274,16951,Turkana,Turkana East,0,0,0
274,16952,Turkana,Turkana East,0,0,0
274,16953,Turkana,Turkana East,0,0,0
274,16954,Turkana,Turkana East,0,0,0
274,16955,Turkana,Turkana East,0,0,0
274,16956,Turkana,Turkana East,0,0,0
274,17139,Turkana,Turkana East,0.2413793,0.2068966,0.03448276
274,17140,Turkana,Turkana East,0,0,0
274,17141,Turkana,Turkana East,0,0,0
274,17142,Turkana,Turkana East,0,0,0
274,17143,Turkana,Turkana East,0,0,0
274,17144,Turkana,Turkana East,0,0,0
274,17145,Turkana,Turkana East,0,0,0
274,17146,Turkana,Turkana East,0,0,0
274,17147,Turkana,Turkana East,0,0,0
274,17148,Turkana,Turkana East,0,0,0
274,17332,Turkana,Turkana East,0.1034483,0.06896552,0
274,17333,Turkana,Turkana East,0,0,0
274,17334,Turkana,Turkana East,0,0,0
274,17335,Turkana,Turkana East,0,0,0
274,17336,Turkana,Turkana East,0,0,0
274,17337,Turkana,Turkana East,0,0,0
274,17338,Turkana,Turkana East,0,0,0
274,17339,Turkana,Turkana East,0,0,0
274,17341,Turkana,Turkana East,0,0,0
274,17524,Turkana,Turkana East,0.137931,0.1034483,0
274,17525,Turkana,Turkana East,0,0,0
274,17526,Turkana,Turkana East,0,0,0
274,17527,Turkana,Turkana East,0,0,0
274,17528,Turkana,Turkana East,0,0,0
274,17529,Turkana,Turkana East,0,0,0
274,17530,Turkana,Turkana East,0,0,0
274,17531,Turkana,Turkana East,0,0,0
274,17532,Turkana,Turkana East,0,0,0
274,17717,Turkana,Turkana East,0,0,0
274,17718,Turkana,Turkana East,0,0,0
274,17719,Turkana,Turkana East,0.1724138,0.137931,0
274,17720,Turkana,Turkana East,0.1034483,0.06896552,0
274,17721,Turkana,Turkana East,0.03448276,0,0
274,17722,Turkana,Turkana East,0,0,0
274,17723,Turkana,Turkana East,0,0,0
274,17912,Turkana,Turkana East,0.1724138,0.137931,0
274,17913,Turkana,Turkana East,0.137931,0.1034483,0
274,17914,Turkana,Turkana East,0,0,0
274,17915,Turkana,Turkana East,0,0,0
274,17916,Turkana,Turkana East,0,0,0
274,18105,Turkana,Turkana East,0.06896552,0.03448276,0
274,18106,Turkana,Turkana East,0,0,0
274,18107,Turkana,Turkana East,0,0,0
274,18108,Turkana,Turkana East,0,0,0
274,18109,Turkana,Turkana East,0.137931,0.1034483,0.2068966
274,18297,Turkana,Turkana East,0,0,0
274,18298,Turkana,Turkana East,0,0,0
274,18299,Turkana,Turkana East,0,0,0
274,18300,Turkana,Turkana East,0.1034483,0.06896552,0.137931
274,18301,Turkana,Turkana East,0.1724138,0.137931,0.2413793
274,18490,Turkana,Turkana East,0.03448276,0,0
274,18491,Turkana,Turkana East,0.03448276,0,0
274,18492,Turkana,Turkana East,0.137931,0.1034483,0.137931
274,18493,Turkana,Turkana East,0.1724138,0.137931,0.2413793
274,18683,Turkana,Turkana East,0.1034483,0.06896552,0
274,18684,Turkana,Turkana East,0.1724138,0.137931,0.137931
274,18685,Turkana,Turkana East,0.3103448,0.2758621,0.2068966
274,18876,Turkana,Turkana East,0.3103448,0.2758621,0.1724138
275,36,Turkana,Turkana North,1,1,1
275,226,Turkana,Turkana North,0.9655172,0.9655172,1
275,227,Turkana,Turkana North,1,1,1
275,228,Turkana,Turkana North,1,1,1
275,415,Turkana,Turkana North,0.8275862,0.8275862,0.9310345
275,416,Turkana,Turkana North,0.862069,0.862069,0.9482759
275,417,Turkana,Turkana North,0.862069,0.862069,0.9655172
275,418,Turkana,Turkana North,0.8965517,0.8965517,1
275,419,Turkana,Turkana North,1,1,1
275,420,Turkana,Turkana North,1,1,1
275,421,Turkana,Turkana North,1,1,1
275,422,Turkana,Turkana North,1,1,1
275,423,Turkana,Turkana North,1,1,1
275,604,Turkana,Turkana North,0.862069,0.862069,0.8275862
275,605,Turkana,Turkana North,0.8275862,0.8275862,0.8275862
275,606,Turkana,Turkana North,0.8275862,0.8275862,0.8448276
275,607,Turkana,Turkana North,0.8965517,0.8965517,0.8965517
275,608,Turkana,Turkana North,0.8275862,0.8275862,0.862069
275,609,Turkana,Turkana North,0.862069,0.862069,0.8965517
275,610,Turkana,Turkana North,0.9310345,0.9310345,0.9482759
275,611,Turkana,Turkana North,1,1,1
275,612,Turkana,Turkana North,0.9655172,0.9655172,1
275,613,Turkana,Turkana North,1,1,1
275,614,Turkana,Turkana North,1,1,1
275,793,Turkana,Turkana North,0.637931,0.6551724,0.5862069
275,794,Turkana,Turkana North,0.637931,0.6551724,0.5862069
275,795,Turkana,Turkana North,0.6551724,0.6551724,0.6206896
275,796,Turkana,Turkana North,0.6896552,0.6896552,0.6551724
275,797,Turkana,Turkana North,0.7241379,0.7241379,0.6724138
275,798,Turkana,Turkana North,0.7931035,0.7931035,0.7413793
275,799,Turkana,Turkana North,0.8275862,0.862069,0.7758621
275,800,Turkana,Turkana North,0.8448276,0.862069,0.7931035
275,801,Turkana,Turkana North,0.9482759,0.9827586,0.8965517
275,802,Turkana,Turkana North,1,1,0.9827586
275,803,Turkana,Turkana North,1,1,1
275,804,Turkana,Turkana North,1,1,1
275,805,Turkana,Turkana North,1,1,1
275,806,Turkana,Turkana North,1,1,1
275,985,Turkana,Turkana North,0.5517241,0.5689655,0.5
275,986,Turkana,Turkana North,0.5517241,0.5689655,0.5
275,987,Turkana,Turkana North,0.5689655,0.5862069,0.5172414
275,988,Turkana,Turkana North,0.6034483,0.6206896,0.5517241
275,989,Turkana,Turkana North,0.6206896,0.637931,0.5689655
275,990,Turkana,Turkana North,0.7586207,0.7931035,0.7068965
275,991,Turkana,Turkana North,0.8103448,0.8448276,0.7586207
275,992,Turkana,Turkana North,0.8965517,0.9310345,0.8448276
275,993,Turkana,Turkana North,1,1,1
275,994,Turkana,Turkana North,1,1,1
275,995,Turkana,Turkana North,0.8275862,0.862069,0.7758621
275,996,Turkana,Turkana North,0.9137931,0.9482759,0.862069
275,997,Turkana,Turkana North,1,1,0.9827586
275,998,Turkana,Turkana North,1,1,1
275,1177,Turkana,Turkana North,0.4655173,0.4827586,0.4137931
275,1178,Turkana,Turkana North,0.4482759,0.4655173,0.3965517
275,1179,Turkana,Turkana North,0.4655173,0.4827586,0.4137931
275,1180,Turkana,Turkana North,0.4827586,0.5,0.4310345
275,1181,Turkana,Turkana North,0.5,0.5172414,0.4482759
275,1182,Turkana,Turkana North,0.5344828,0.5517241,0.4827586
275,1183,Turkana,Turkana North,0.7068965,0.7413793,0.6551724
275,1184,Turkana,Turkana North,0.9827586,1,0.9310345
275,1185,Turkana,Turkana North,1,1,1
275,1186,Turkana,Turkana North,0.8103448,0.8448276,0.7586207
275,1187,Turkana,Turkana North,0.6896552,0.7241379,0.637931
275,1188,Turkana,Turkana North,0.7068965,0.7413793,0.6551724
275,1189,Turkana,Turkana North,0.8448276,0.8793104,0.7931035
275,1190,Turkana,Turkana North,1,1,1
275,1369,Turkana,Turkana North,0.362069,0.3793103,0.3103448
275,1370,Turkana,Turkana North,0.3793103,0.3965517,0.3275862
275,1371,Turkana,Turkana North,0.3793103,0.3965517,0.3275862
275,1372,Turkana,Turkana North,0.3965517,0.4137931,0.3448276
275,1373,Turkana,Turkana North,0.4137931,0.4310345,0.362069
275,1374,Turkana,Turkana North,0.4482759,0.4655173,0.3965517
275,1375,Turkana,Turkana North,0.5689655,0.5862069,0.5172414
275,1376,Turkana,Turkana North,0.9137931,0.9482759,0.862069
275,1377,Turkana,Turkana North,1,1,0.9482759
275,1378,Turkana,Turkana North,0.5862069,0.6034483,0.5344828
275,1379,Turkana,Turkana North,0.5344828,0.5517241,0.4827586
275,1380,Turkana,Turkana North,0.5517241,0.5689655,0.5
275,1381,Turkana,Turkana North,0.6206896,0.6551724,0.5689655
275,1382,Turkana,Turkana North,0.7586207,0.7931035,0.7068965
275,1383,Turkana,Turkana North,0.8103448,0.862069,0.7586207
275,1562,Turkana,Turkana North,0.2586207,0.2758621,0.2241379
275,1563,Turkana,Turkana North,0.2758621,0.2931035,0.2413793
275,1564,Turkana,Turkana North,0.3103448,0.3275862,0.2758621
275,1565,Turkana,Turkana North,0.3103448,0.3275862,0.2758621
275,1566,Turkana,Turkana North,0.3275862,0.3448276,0.2931035
275,1567,Turkana,Turkana North,0.5,0.5172414,0.4482759
275,1568,Turkana,Turkana North,0.6896552,0.7241379,0.637931
275,1569,Turkana,Turkana North,0.7758621,0.8103448,0.7241379
275,1570,Turkana,Turkana North,0.4655173,0.4827586,0.4137931
275,1571,Turkana,Turkana North,0.4310345,0.4482759,0.3793103
275,1572,Turkana,Turkana North,0.4310345,0.4482759,0.3793103
275,1573,Turkana,Turkana North,0.4655173,0.4827586,0.4137931
275,1574,Turkana,Turkana North,0.4827586,0.5,0.4310345
275,1575,Turkana,Turkana North,0.4137931,0.4310345,0.3793103
275,1754,Turkana,Turkana North,0.1724138,0.1896552,0.137931
275,1755,Turkana,Turkana North,0.2068966,0.2241379,0.1724138
275,1756,Turkana,Turkana North,0.2068966,0.2241379,0.1724138
275,1757,Turkana,Turkana North,0.1896552,0.2068966,0.1551724
275,1758,Turkana,Turkana North,0.2241379,0.2413793,0.1896552
275,1759,Turkana,Turkana North,0.4482759,0.4655173,0.4137931
275,1760,Turkana,Turkana North,0.8793104,0.9137931,0.8275862
275,1761,Turkana,Turkana North,0.5344828,0.5517241,0.5
275,1762,Turkana,Turkana North,0.3103448,0.3275862,0.2758621
275,1763,Turkana,Turkana North,0.3275862,0.3448276,0.2931035
275,1764,Turkana,Turkana North,0.3103448,0.3275862,0.2758621
275,1765,Turkana,Turkana North,0.3103448,0.3275862,0.2758621
275,1766,Turkana,Turkana North,0.2931035,0.3103448,0.2586207
275,1767,Turkana,Turkana North,0.2758621,0.2931035,0.2413793
275,1768,Turkana,Turkana North,0.2586207,0.2758621,0.2241379
275,1772,Turkana,Turkana North,0.0862069,0.1034483,0.05172414
275,1773,Turkana,Turkana North,0.06896552,0.0862069,0.03448276
275,1946,Turkana,Turkana North,0.1034483,0.1206897,0.06896552
275,1947,Turkana,Turkana North,0.137931,0.1551724,0.1034483
275,1948,Turkana,Turkana North,0.1206897,0.137931,0.0862069
275,1949,Turkana,Turkana North,0.1206897,0.137931,0.0862069
275,1950,Turkana,Turkana North,0.1206897,0.137931,0.0862069
275,1951,Turkana,Turkana North,0.2413793,0.2586207,0.2068966
275,1952,Turkana,Turkana North,0.5344828,0.5517241,0.5
275,1953,Turkana,Turkana North,0.2586207,0.2758621,0.2241379
275,1954,Turkana,Turkana North,0.1896552,0.2068966,0.1551724
275,1955,Turkana,Turkana North,0.2068966,0.2241379,0.1724138
275,1956,Turkana,Turkana North,0.1896552,0.2068966,0.1551724
275,1957,Turkana,Turkana North,0.1896552,0.2068966,0.1551724
275,1958,Turkana,Turkana North,0.1896552,0.2068966,0.1551724
275,1959,Turkana,Turkana North,0.1724138,0.1896552,0.137931
275,1960,Turkana,Turkana North,0.137931,0.1551724,0.1034483
275,1961,Turkana,Turkana North,0.1896552,0.2068966,0.1551724
275,1962,Turkana,Turkana North,0.05172414,0.06896552,0.01724138
275,1963,Turkana,Turkana North,0,0.01724138,0
275,1964,Turkana,Turkana North,0,0,0
275,1965,Turkana,Turkana North,0,0,0
275,1966,Turkana,Turkana North,0,0,0
275,1967,Turkana,Turkana North,0,0,0
275,2138,Turkana,Turkana North,0.01724138,0.03448276,0
275,2139,Turkana,Turkana North,0.03448276,0.05172414,0
275,2140,Turkana,Turkana North,0.05172414,0.06896552,0.01724138
275,2141,Turkana,Turkana North,0.03448276,0.05172414,0
275,2142,Turkana,Turkana North,0.03448276,0.05172414,0
275,2143,Turkana,Turkana North,0.1034483,0.1206897,0.06896552
275,2144,Turkana,Turkana North,0.362069,0.3793103,0.3275862
275,2145,Turkana,Turkana North,0.1034483,0.1206897,0.06896552
275,2146,Turkana,Turkana North,0.0862069,0.1034483,0.05172414
275,2147,Turkana,Turkana North,0.0862069,0.1034483,0.05172414
275,2148,Turkana,Turkana North,0.0862069,0.1034483,0.05172414
275,2149,Turkana,Turkana North,0.0862069,0.1034483,0.05172414
275,2150,Turkana,Turkana North,0.06896552,0.0862069,0.03448276
275,2151,Turkana,Turkana North,0.06896552,0.0862069,0.03448276
275,2152,Turkana,Turkana North,0.03448276,0.05172414,0
275,2153,Turkana,Turkana North,0,0,0
275,2154,Turkana,Turkana North,0,0,0
275,2155,Turkana,Turkana North,0,0,0
275,2156,Turkana,Turkana North,0,0,0
275,2157,Turkana,Turkana North,0,0,0
275,2158,Turkana,Turkana North,0,0,0
275,2159,Turkana,Turkana North,0,0,0
275,2160,Turkana,Turkana North,0,0,0
275,2331,Turkana,Turkana North,0,0,0
275,2332,Turkana,Turkana North,0,0,0
275,2333,Turkana,Turkana North,0,0,0
275,2334,Turkana,Turkana North,0,0,0
275,2335,Turkana,Turkana North,0.03448276,0.05172414,0.06896552
275,2336,Turkana,Turkana North,0.01724138,0.03448276,0.01724138
275,2337,Turkana,Turkana North,0,0,0
275,2338,Turkana,Turkana North,0,0,0
275,2339,Turkana,Turkana North,0,0,0
275,2340,Turkana,Turkana North,0,0,0
275,2341,Turkana,Turkana North,0,0,0
275,2342,Turkana,Turkana North,0,0,0
275,2343,Turkana,Turkana North,0,0,0
275,2344,Turkana,Turkana North,0,0,0
275,2345,Turkana,Turkana North,0,0,0
275,2346,Turkana,Turkana North,0,0,0
275,2347,Turkana,Turkana North,0,0,0
275,2348,Turkana,Turkana North,0,0,0
275,2349,Turkana,Turkana North,0,0,0
275,2350,Turkana,Turkana North,0,0,0
275,2351,Turkana,Turkana North,0,0,0
275,2352,Turkana,Turkana North,0,0,0
275,2353,Turkana,Turkana North,0,0,0
275,2523,Turkana,Turkana North,0,0,0
275,2524,Turkana,Turkana North,0,0,0
275,2525,Turkana,Turkana North,0,0,0
275,2526,Turkana,Turkana North,0,0,0
275,2527,Turkana,Turkana North,0.1206897,0.137931,0.1551724
275,2528,Turkana,Turkana North,0,0,0
275,2529,Turkana,Turkana North,0,0,0
275,2530,Turkana,Turkana North,0,0,0
275,2531,Turkana,Turkana North,0,0,0
275,2532,Turkana,Turkana North,0,0,0
275,2533,Turkana,Turkana North,0,0,0
275,2534,Turkana,Turkana North,0,0,0
275,2535,Turkana,Turkana North,0,0,0
275,2536,Turkana,Turkana North,0,0,0
275,2537,Turkana,Turkana North,0,0,0
275,2538,Turkana,Turkana North,0,0,0
275,2539,Turkana,Turkana North,0,0,0
275,2540,Turkana,Turkana North,0,0,0
275,2541,Turkana,Turkana North,0,0,0
275,2542,Turkana,Turkana North,0,0,0
275,2543,Turkana,Turkana North,0,0,0
275,2544,Turkana,Turkana North,0,0,0
275,2545,Turkana,Turkana North,0,0,0
275,2546,Turkana,Turkana North,0,0,0
275,2715,Turkana,Turkana North,0,0,0
275,2716,Turkana,Turkana North,0,0,0
275,2717,Turkana,Turkana North,0,0,0
275,2718,Turkana,Turkana North,0,0,0
275,2719,Turkana,Turkana North,0,0,0.05172414
275,2720,Turkana,Turkana North,0,0,0
275,2721,Turkana,Turkana North,0,0,0
275,2722,Turkana,Turkana North,0,0,0
275,2723,Turkana,Turkana North,0,0,0
275,2724,Turkana,Turkana North,0,0,0
275,2725,Turkana,Turkana North,0,0,0
275,2726,Turkana,Turkana North,0,0,0
275,2727,Turkana,Turkana North,0,0,0
275,2728,Turkana,Turkana North,0,0,0
275,2729,Turkana,Turkana North,0,0,0
275,2730,Turkana,Turkana North,0,0,0
275,2731,Turkana,Turkana North,0,0,0
275,2732,Turkana,Turkana North,0,0,0
275,2733,Turkana,Turkana North,0,0,0
275,2734,Turkana,Turkana North,0,0,0
275,2735,Turkana,Turkana North,0,0,0
275,2736,Turkana,Turkana North,0,0,0
275,2737,Turkana,Turkana North,0,0,0
275,2738,Turkana,Turkana North,0,0,0
275,2739,Turkana,Turkana North,0,0,0
275,2908,Turkana,Turkana North,0,0,0
275,2909,Turkana,Turkana North,0,0,0
275,2910,Turkana,Turkana North,0,0,0
275,2911,Turkana,Turkana North,0,0,0
275,2912,Turkana,Turkana North,0,0,0
275,2913,Turkana,Turkana North,0,0,0
275,2914,Turkana,Turkana North,0,0,0
275,2915,Turkana,Turkana North,0,0,0
275,2916,Turkana,Turkana North,0,0,0
275,2917,Turkana,Turkana North,0,0,0
275,2918,Turkana,Turkana North,0,0,0
275,2919,Turkana,Turkana North,0,0,0
275,2920,Turkana,Turkana North,0,0,0
275,2921,Turkana,Turkana North,0,0,0
275,2922,Turkana,Turkana North,0,0,0
275,2923,Turkana,Turkana North,0,0,0
275,2924,Turkana,Turkana North,0,0,0
275,2925,Turkana,Turkana North,0,0,0
275,2926,Turkana,Turkana North,0,0,0
275,2927,Turkana,Turkana North,0,0,0
275,2928,Turkana,Turkana North,0,0,0
275,2929,Turkana,Turkana North,0,0,0
275,2930,Turkana,Turkana North,0,0,0
275,2931,Turkana,Turkana North,0,0,0
275,3100,Turkana,Turkana North,0,0,0
275,3101,Turkana,Turkana North,0,0,0
275,3102,Turkana,Turkana North,0,0,0
275,3103,Turkana,Turkana North,0,0,0
275,3104,Turkana,Turkana North,0,0,0
275,3105,Turkana,Turkana North,0,0,0
275,3106,Turkana,Turkana North,0,0,0
275,3107,Turkana,Turkana North,0,0,0
275,3108,Turkana,Turkana North,0,0,0
275,3109,Turkana,Turkana North,0,0,0
275,3110,Turkana,Turkana North,0,0,0
275,3111,Turkana,Turkana North,0,0,0
275,3112,Turkana,Turkana North,0,0,0
275,3113,Turkana,Turkana North,0,0,0
275,3114,Turkana,Turkana North,0,0,0
275,3115,Turkana,Turkana North,0,0,0
275,3116,Turkana,Turkana North,0,0,0
275,3117,Turkana,Turkana North,0,0,0
275,3118,Turkana,Turkana North,0,0,0
275,3119,Turkana,Turkana North,0,0,0
275,3120,Turkana,Turkana North,0,0,0
275,3121,Turkana,Turkana North,0,0,0
275,3122,Turkana,Turkana North,0,0,0
275,3123,Turkana,Turkana North,0,0,0
275,3292,Turkana,Turkana North,0,0,0
275,3293,Turkana,Turkana North,0,0,0
275,3294,Turkana,Turkana North,0,0,0
275,3295,Turkana,Turkana North,0,0,0
275,3296,Turkana,Turkana North,0,0,0
275,3297,Turkana,Turkana North,0,0,0
275,3298,Turkana,Turkana North,0,0,0
275,3299,Turkana,Turkana North,0,0,0
275,3300,Turkana,Turkana North,0,0,0
275,3301,Turkana,Turkana North,0,0,0
275,3302,Turkana,Turkana North,0,0,0
275,3303,Turkana,Turkana North,0,0,0
275,3304,Turkana,Turkana North,0,0,0
275,3305,Turkana,Turkana North,0,0,0
275,3306,Turkana,Turkana North,0,0,0
275,3307,Turkana,Turkana North,0,0,0
275,3308,Turkana,Turkana North,0,0,0
275,3309,Turkana,Turkana North,0,0,0
275,3310,Turkana,Turkana North,0,0,0
275,3311,Turkana,Turkana North,0,0,0
275,3312,Turkana,Turkana North,0,0,0
275,3313,Turkana,Turkana North,0,0,0
275,3314,Turkana,Turkana North,0,0,0
275,3315,Turkana,Turkana North,0,0,0
275,3484,Turkana,Turkana North,0,0,0
275,3485,Turkana,Turkana North,0,0,0
275,3486,Turkana,Turkana North,0,0,0
275,3487,Turkana,Turkana North,0,0,0
275,3488,Turkana,Turkana North,0,0,0
275,3489,Turkana,Turkana North,0,0,0
275,3490,Turkana,Turkana North,0,0,0
275,3491,Turkana,Turkana North,0,0,0
275,3492,Turkana,Turkana North,0,0,0
275,3493,Turkana,Turkana North,0,0,0
275,3494,Turkana,Turkana North,0,0,0
275,3495,Turkana,Turkana North,0,0,0
275,3496,Turkana,Turkana North,0,0,0
275,3497,Turkana,Turkana North,0,0,0
275,3498,Turkana,Turkana North,0,0,0
275,3499,Turkana,Turkana North,0,0,0
275,3500,Turkana,Turkana North,0,0,0
275,3501,Turkana,Turkana North,0,0,0
275,3502,Turkana,Turkana North,0,0,0
275,3503,Turkana,Turkana North,0,0,0
275,3504,Turkana,Turkana North,0,0,0
275,3505,Turkana,Turkana North,0,0,0
275,3506,Turkana,Turkana North,0,0,0
275,3507,Turkana,Turkana North,0,0,0
275,3676,Turkana,Turkana North,0,0,0
275,3677,Turkana,Turkana North,0,0,0
275,3678,Turkana,Turkana North,0,0,0
275,3679,Turkana,Turkana North,0,0,0
275,3680,Turkana,Turkana North,0,0,0
275,3681,Turkana,Turkana North,0,0,0
275,3682,Turkana,Turkana North,0,0,0
275,3683,Turkana,Turkana North,0,0,0
275,3684,Turkana,Turkana North,0,0,0
275,3685,Turkana,Turkana North,0,0,0
275,3686,Turkana,Turkana North,0,0,0
275,3687,Turkana,Turkana North,0,0,0
275,3688,Turkana,Turkana North,0,0,0
275,3689,Turkana,Turkana North,0,0,0
275,3690,Turkana,Turkana North,0,0,0
275,3691,Turkana,Turkana North,0,0,0
275,3692,Turkana,Turkana North,0,0,0
275,3693,Turkana,Turkana North,0,0,0
275,3694,Turkana,Turkana North,0,0,0
275,3695,Turkana,Turkana North,0,0,0
275,3696,Turkana,Turkana North,0,0,0
275,3697,Turkana,Turkana North,0,0,0
275,3698,Turkana,Turkana North,0,0,0
275,3699,Turkana,Turkana North,0,0,0
275,3868,Turkana,Turkana North,0,0,0
275,3869,Turkana,Turkana North,0,0,0
275,3870,Turkana,Turkana North,0,0,0
275,3871,Turkana,Turkana North,0,0,0
275,3872,Turkana,Turkana North,0,0,0
275,3873,Turkana,Turkana North,0,0,0
275,3874,Turkana,Turkana North,0,0,0
275,3875,Turkana,Turkana North,0,0,0
275,3876,Turkana,Turkana North,0,0,0
275,3877,Turkana,Turkana North,0,0,0
275,3878,Turkana,Turkana North,0,0,0
275,3879,Turkana,Turkana North,0,0,0
275,3880,Turkana,Turkana North,0,0,0
275,3881,Turkana,Turkana North,0,0,0
275,3882,Turkana,Turkana North,0,0,0
275,3883,Turkana,Turkana North,0,0,0
275,3884,Turkana,Turkana North,0,0,0
275,3885,Turkana,Turkana North,0,0,0
275,3886,Turkana,Turkana North,0,0,0
275,3887,Turkana,Turkana North,0,0,0
275,3888,Turkana,Turkana North,0,0,0
275,3889,Turkana,Turkana North,0,0,0
275,3890,Turkana,Turkana North,0,0,0
275,3891,Turkana,Turkana North,0,0,0
275,4060,Turkana,Turkana North,0,0,0
275,4061,Turkana,Turkana North,0,0,0
275,4062,Turkana,Turkana North,0,0,0
275,4063,Turkana,Turkana North,0,0,0
275,4064,Turkana,Turkana North,0,0,0
275,4065,Turkana,Turkana North,0,0,0
275,4066,Turkana,Turkana North,0,0,0
275,4067,Turkana,Turkana North,0,0,0
275,4068,Turkana,Turkana North,0,0,0
275,4069,Turkana,Turkana North,0,0,0
275,4070,Turkana,Turkana North,0,0,0
275,4071,Turkana,Turkana North,0,0,0
275,4072,Turkana,Turkana North,0,0,0
275,4073,Turkana,Turkana North,0,0,0
275,4074,Turkana,Turkana North,0,0,0
275,4075,Turkana,Turkana North,0,0,0
275,4076,Turkana,Turkana North,0,0,0
275,4077,Turkana,Turkana North,0,0,0
275,4078,Turkana,Turkana North,0,0,0
275,4079,Turkana,Turkana North,0,0,0
275,4080,Turkana,Turkana North,0,0,0
275,4081,Turkana,Turkana North,0,0,0
275,4082,Turkana,Turkana North,0,0,0
275,4083,Turkana,Turkana North,0,0,0
275,4253,Turkana,Turkana North,0,0,0
275,4254,Turkana,Turkana North,0,0,0
275,4255,Turkana,Turkana North,0,0,0
275,4256,Turkana,Turkana North,0,0,0
275,4257,Turkana,Turkana North,0,0,0
275,4258,Turkana,Turkana North,0,0,0
275,4259,Turkana,Turkana North,0,0,0
275,4260,Turkana,Turkana North,0,0,0
275,4261,Turkana,Turkana North,0,0,0
275,4262,Turkana,Turkana North,0,0,0
275,4263,Turkana,Turkana North,0,0,0
275,4264,Turkana,Turkana North,0,0,0
275,4265,Turkana,Turkana North,0,0,0
275,4266,Turkana,Turkana North,0,0,0
275,4267,Turkana,Turkana North,0,0,0
275,4268,Turkana,Turkana North,0,0,0
275,4269,Turkana,Turkana North,0,0,0
275,4270,Turkana,Turkana North,0,0,0
275,4271,Turkana,Turkana North,0,0,0
275,4272,Turkana,Turkana North,0,0,0
275,4273,Turkana,Turkana North,0,0,0
275,4274,Turkana,Turkana North,0,0,0
275,4275,Turkana,Turkana North,0,0,0
275,4445,Turkana,Turkana North,0,0,0
275,4446,Turkana,Turkana North,0,0,0
275,4447,Turkana,Turkana North,0,0,0
275,4448,Turkana,Turkana North,0,0,0
275,4449,Turkana,Turkana North,0,0,0
275,4450,Turkana,Turkana North,0,0,0
275,4451,Turkana,Turkana North,0,0,0
275,4452,Turkana,Turkana North,0,0,0
275,4453,Turkana,Turkana North,0,0,0
275,4454,Turkana,Turkana North,0,0,0
275,4455,Turkana,Turkana North,0,0,0
275,4456,Turkana,Turkana North,0,0,0
275,4457,Turkana,Turkana North,0,0,0
275,4458,Turkana,Turkana North,0,0,0
275,4459,Turkana,Turkana North,0,0,0
275,4460,Turkana,Turkana North,0,0,0
275,4461,Turkana,Turkana North,0,0,0
275,4462,Turkana,Turkana North,0,0,0
275,4463,Turkana,Turkana North,0,0,0
275,4464,Turkana,Turkana North,0,0,0
275,4465,Turkana,Turkana North,0,0,0
275,4466,Turkana,Turkana North,0,0,0
275,4467,Turkana,Turkana North,0,0,0
275,4638,Turkana,Turkana North,0,0,0
275,4639,Turkana,Turkana North,0,0,0
275,4640,Turkana,Turkana North,0,0,0
275,4641,Turkana,Turkana North,0,0,0
275,4642,Turkana,Turkana North,0,0,0
275,4643,Turkana,Turkana North,0,0,0
275,4644,Turkana,Turkana North,0,0,0
275,4645,Turkana,Turkana North,0,0,0
275,4646,Turkana,Turkana North,0,0,0
275,4647,Turkana,Turkana North,0,0,0
275,4648,Turkana,Turkana North,0,0,0
275,4649,Turkana,Turkana North,0,0,0
275,4650,Turkana,Turkana North,0,0,0
275,4651,Turkana,Turkana North,0,0,0
275,4652,Turkana,Turkana North,0,0,0
275,4653,Turkana,Turkana North,0,0,0
275,4654,Turkana,Turkana North,0,0,0
275,4655,Turkana,Turkana North,0,0,0
275,4656,Turkana,Turkana North,0,0,0
275,4657,Turkana,Turkana North,0,0,0
275,4658,Turkana,Turkana North,0,0,0
